date,latitude,longitude,iceberg,size
2011-07-27,-69.62,27.09,b17a,0.0
2011-07-28,-69.62,27.09,b17a,0.0
2011-07-29,-69.62,27.09,b17a,0.0
2011-07-30,-69.62,27.09,b17a,0.0
2011-07-31,-69.62,27.09,b17a,0.0
2011-08-01,-69.62,27.09,b17a,0.0
2011-08-02,-69.62,27.09,b17a,0.0
2011-08-03,-69.62,27.09,b17a,0.0
2011-08-04,-69.62,27.09,b17a,0.0
2011-08-05,-69.62,27.09,b17a,0.0
2011-08-06,-69.62,27.09,b17a,0.0
2011-08-07,-69.62,27.09,b17a,0.0
2011-08-08,-69.62,27.091,b17a,0.0
2011-08-09,-69.621,27.095,b17a,0.0
2011-08-10,-69.622,27.1,b17a,0.0
2011-08-11,-69.624,27.106,b17a,0.0
2011-08-12,-69.626,27.114,b17a,0.0
2011-08-13,-69.628,27.122,b17a,0.0
2011-08-14,-69.63,27.13,b17a,0.0
2011-08-15,-69.633,27.142,b17a,0.0
2011-08-16,-69.638,27.16,b17a,0.0
2011-08-17,-69.644,27.182,b17a,0.0
2011-08-18,-69.65,27.203,b17a,0.0
2011-08-19,-69.655,27.222,b17a,0.0
2011-08-20,-69.659,27.235,b17a,0.0
2011-08-21,-69.66,27.24,b17a,0.0
2011-08-22,-69.658,27.233,b17a,0.0
2011-08-23,-69.652,27.216,b17a,0.0
2011-08-24,-69.644,27.193,b17a,0.0
2011-08-25,-69.636,27.167,b17a,0.0
2011-08-26,-69.628,27.144,b17a,0.0
2011-08-27,-69.622,27.127,b17a,0.0
2011-08-28,-69.62,27.12,b17a,0.0
2011-08-29,-69.62,27.12,b17a,0.0
2011-08-30,-69.654,27.05,b17a,0.0
2011-08-31,-69.629,27.078,b17a,0.0
2011-09-01,-69.629,27.077,b17a,0.0
2011-09-02,-69.629,27.074,b17a,0.0
2011-09-03,-69.629,27.07,b17a,0.0
2011-09-04,-69.629,27.065,b17a,0.0
2011-09-05,-69.629,27.061,b17a,0.0
2011-09-06,-69.63,27.056,b17a,0.0
2011-09-07,-69.63,27.053,b17a,0.0
2011-09-08,-69.643,27.114,b17a,0.0
2011-09-09,-69.641,27.023,b17a,0.0
2011-09-10,-69.644,27.134,b17a,0.0
2011-09-11,-69.621,27.078,b17a,0.0
2011-09-12,-69.632,27.051,b17a,0.0
2011-09-13,-69.621,27.078,b17a,0.0
2011-09-14,-69.632,27.051,b17a,0.0
2011-09-15,-69.629,27.068,b17a,0.0
2011-09-16,-69.62,27.119,b17a,0.0
2011-09-17,-69.619,27.096,b17a,0.0
2011-09-18,-69.636,27.099,b17a,0.0
2011-09-19,-69.613,27.087,b17a,0.0
2011-09-20,-69.626,27.085,b17a,0.0
2011-09-21,-69.638,27.017,b17a,0.0
2011-09-22,-69.642,27.006,b17a,0.0
2011-09-23,-69.643,27.002,b17a,0.0
2011-09-24,-69.635,27.076,b17a,0.0
2011-09-25,-69.62,27.076,b17a,0.0
2011-09-26,-69.606,27.077,b17a,0.0
2011-09-27,-69.61,27.104,b17a,0.0
2011-09-28,-69.628,27.087,b17a,0.0
2011-09-29,-69.626,27.106,b17a,0.0
2011-09-30,-69.636,27.142,b17a,0.0
2011-10-01,-69.621,27.077,b17a,0.0
2011-10-02,-69.621,27.078,b17a,0.0
2011-10-03,-69.587,26.921,b17a,0.0
2011-10-04,-69.614,27.025,b17a,0.0
2011-10-05,-69.619,26.968,b17a,0.0
2011-10-06,-69.637,26.951,b17a,0.0
2011-10-07,-69.632,26.986,b17a,0.0
2011-10-08,-69.612,27.193,b17a,0.0
2011-10-09,-69.628,27.002,b17a,0.0
2011-10-10,-69.633,26.988,b17a,0.0
2011-10-11,-69.645,27.091,b17a,0.0
2011-10-12,-69.634,27.053,b17a,0.0
2011-10-13,-69.632,27.093,b17a,0.0
2011-10-14,-69.619,27.117,b17a,0.0
2011-10-15,-69.615,27.047,b17a,0.0
2011-10-16,-69.632,27.093,b17a,0.0
2011-10-17,-69.633,27.009,b17a,0.0
2011-10-18,-69.62,27.076,b17a,0.0
2011-10-19,-69.614,27.068,b17a,0.0
2011-10-20,-69.624,27.017,b17a,0.0
2011-10-21,-69.625,27.019,b17a,0.0
2011-10-22,-69.629,27.025,b17a,0.0
2011-10-23,-69.613,27.066,b17a,0.0
2011-10-24,-69.638,27.167,b17a,0.0
2011-10-25,-69.618,27.094,b17a,0.0
2011-10-26,-69.616,27.113,b17a,0.0
2011-10-27,-69.616,27.113,b17a,0.0
2011-10-28,-69.616,27.113,b17a,0.0
2011-10-29,-69.616,27.113,b17a,0.0
2011-10-30,-69.616,27.113,b17a,0.0
2011-10-31,-69.616,27.113,b17a,0.0
2011-11-01,-69.616,27.113,b17a,0.0
2011-11-02,-69.616,27.113,b17a,0.0
2011-11-03,-69.616,27.113,b17a,0.0
2011-11-04,-69.616,27.113,b17a,0.0
2011-11-05,-69.616,27.113,b17a,0.0
2011-11-06,-69.616,27.113,b17a,0.0
2011-11-07,-69.616,27.113,b17a,0.0
2011-11-08,-69.616,27.113,b17a,0.0
2011-11-09,-69.616,27.113,b17a,0.0
2011-11-10,-69.616,27.113,b17a,0.0
2011-11-11,-69.616,27.113,b17a,0.0
2011-11-12,-69.616,27.113,b17a,0.0
2011-11-13,-69.616,27.113,b17a,0.0
2011-11-14,-69.617,27.114,b17a,0.0
2011-11-15,-69.62,27.115,b17a,0.0
2011-11-16,-69.623,27.117,b17a,0.0
2011-11-17,-69.626,27.119,b17a,0.0
2011-11-18,-69.63,27.121,b17a,0.0
2011-11-19,-69.632,27.123,b17a,0.0
2011-11-20,-69.633,27.123,b17a,0.0
2011-11-21,-69.632,27.123,b17a,0.0
2011-11-22,-69.631,27.123,b17a,0.0
2011-11-23,-69.628,27.123,b17a,0.0
2011-11-24,-69.626,27.123,b17a,0.0
2011-11-25,-69.632,27.137,b17a,0.0
2011-11-26,-69.626,27.088,b17a,0.0
2011-11-27,-69.633,27.078,b17a,0.0
2011-11-28,-69.632,27.078,b17a,0.0
2011-11-29,-69.634,27.06,b17a,0.0
2011-11-30,-69.62,27.145,b17a,0.0
2011-12-01,-69.619,27.144,b17a,0.0
2011-12-02,-69.619,27.143,b17a,0.0
2011-12-03,-69.619,27.142,b17a,0.0
2011-12-04,-69.619,27.141,b17a,0.0
2011-12-05,-69.632,27.14,b17a,0.0
2011-12-06,-69.624,27.149,b17a,0.0
2011-12-07,-69.638,27.062,b17a,0.0
2011-12-08,-69.621,27.081,b17a,0.0
2011-12-09,-69.646,26.988,b17a,0.0
2011-12-10,-69.634,27.121,b17a,0.0
2011-12-11,-69.617,27.075,b17a,0.0
2011-12-12,-69.63,27.094,b17a,0.0
2011-12-13,-69.614,27.027,b17a,0.0
2011-12-14,-69.643,27.114,b17a,0.0
2011-12-15,-69.641,27.089,b17a,0.0
2011-12-16,-69.632,27.076,b17a,0.0
2011-12-17,-69.622,27.036,b17a,0.0
2011-12-18,-69.613,26.983,b17a,0.0
2011-12-19,-69.608,26.955,b17a,0.0
2011-12-20,-69.607,27.082,b17a,0.0
2011-12-21,-69.616,27.055,b17a,0.0
2011-12-22,-69.631,27.004,b17a,0.0
2011-12-23,-69.639,26.977,b17a,0.0
2011-12-24,-69.626,27.042,b17a,0.0
2011-12-25,-69.621,27.034,b17a,0.0
2011-12-26,-69.622,27.035,b17a,0.0
2011-12-27,-69.623,27.101,b17a,0.0
2011-12-28,-69.628,27.085,b17a,0.0
2011-12-29,-69.627,27.106,b17a,0.0
2011-12-30,-69.617,27.025,b17a,0.0
2011-12-31,-69.626,27.082,b17a,0.0
2012-01-01,-69.628,27.079,b17a,0.0
2012-01-02,-69.628,27.074,b17a,0.0
2012-01-03,-69.629,27.066,b17a,0.0
2012-01-04,-69.636,26.992,b17a,0.0
2012-01-05,-69.633,27.01,b17a,0.0
2012-01-06,-69.633,27.012,b17a,0.0
2012-01-07,-69.649,26.929,b17a,0.0
2012-01-08,-69.649,27.015,b17a,0.0
2012-01-09,-69.637,27.148,b17a,0.0
2012-01-10,-69.636,27.081,b17a,0.0
2012-01-11,-69.641,27.089,b17a,0.0
2012-01-12,-69.64,27.066,b17a,0.0
2012-01-13,-69.646,27.097,b17a,0.0
2012-01-14,-69.64,27.087,b17a,0.0
2012-01-15,-69.634,27.057,b17a,0.0
2012-01-16,-69.647,27.034,b17a,0.0
2012-01-17,-69.609,27.065,b17a,0.0
2012-01-18,-69.625,27.068,b17a,0.0
2012-01-19,-69.604,27.103,b17a,0.0
2012-01-20,-69.602,27.08,b17a,0.0
2012-01-21,-69.607,27.11,b17a,0.0
2012-01-22,-69.589,27.105,b17a,0.0
2012-01-23,-69.612,27.095,b17a,0.0
2012-01-24,-69.623,27.025,b17a,0.0
2012-01-25,-69.613,26.988,b17a,0.0
2012-01-26,-69.649,27.103,b17a,0.0
2012-01-27,-69.664,27.037,b17a,0.0
2012-01-28,-69.647,27.099,b17a,0.0
2012-01-29,-69.629,27.201,b17a,0.0
2012-01-30,-69.65,27.123,b17a,0.0
2012-01-31,-69.647,27.14,b17a,0.0
2012-02-01,-69.639,27.148,b17a,0.0
2012-02-02,-69.618,27.117,b17a,0.0
2012-02-03,-69.614,27.154,b17a,0.0
2012-02-04,-69.633,27.16,b17a,0.0
2012-02-05,-69.647,27.137,b17a,0.0
2012-02-06,-69.632,27.072,b17a,0.0
2012-02-07,-69.62,27.055,b17a,0.0
2012-02-08,-69.635,27.035,b17a,0.0
2012-02-09,-69.631,26.987,b17a,0.0
2012-02-10,-69.623,27.062,b17a,0.0
2012-02-11,-69.638,27.02,b17a,0.0
2012-02-12,-69.625,27.13,b17a,0.0
2012-02-13,-69.606,27.209,b17a,0.0
2012-02-14,-69.603,27.182,b17a,0.0
2012-02-15,-69.629,27.07,b17a,0.0
2012-02-16,-69.635,27.077,b17a,0.0
2012-02-17,-69.627,27.13,b17a,0.0
2012-02-18,-69.612,27.064,b17a,0.0
2012-02-19,-69.617,27.065,b17a,0.0
2012-02-20,-69.628,27.068,b17a,0.0
2012-02-21,-69.633,27.074,b17a,0.0
2012-02-22,-69.63,27.112,b17a,0.0
2012-02-23,-69.616,27.113,b17a,0.0
2012-02-24,-69.615,27.111,b17a,0.0
2012-02-25,-69.623,27.102,b17a,0.0
2012-02-26,-69.612,27.128,b17a,0.0
2012-02-27,-69.619,27.161,b17a,0.0
2012-02-28,-69.625,27.062,b17a,0.0
2012-02-29,-69.629,27.077,b17a,0.0
2012-03-01,-69.632,27.093,b17a,0.0
2012-03-02,-69.633,27.095,b17a,0.0
2012-03-03,-69.634,27.161,b17a,0.0
2012-03-04,-69.639,27.104,b17a,0.0
2012-03-05,-69.633,27.095,b17a,0.0
2012-03-06,-69.632,27.137,b17a,0.0
2012-03-07,-69.64,27.127,b17a,0.0
2012-03-08,-69.626,27.106,b17a,0.0
2012-03-09,-69.625,27.062,b17a,0.0
2012-03-10,-69.631,27.135,b17a,0.0
2012-03-11,-69.632,27.137,b17a,0.0
2012-03-12,-69.636,27.078,b17a,0.0
2012-03-13,-69.653,27.168,b17a,0.0
2012-03-14,-69.643,27.132,b17a,0.0
2012-03-15,-69.618,27.117,b17a,0.0
2012-03-16,-69.634,27.12,b17a,0.0
2012-03-17,-69.64,27.13,b17a,0.0
2012-03-18,-69.644,27.157,b17a,0.0
2012-03-19,-69.622,27.209,b17a,0.0
2012-03-20,-69.63,27.281,b17a,0.0
2012-03-21,-69.627,27.334,b17a,0.0
2012-03-22,-69.63,27.224,b17a,0.0
2012-03-23,-69.639,27.254,b17a,0.0
2012-03-24,-69.65,27.244,b17a,0.0
2012-03-25,-69.644,27.213,b17a,0.0
2012-03-26,-69.637,27.203,b17a,0.0
2012-03-27,-69.648,27.158,b17a,0.0
2012-03-28,-69.659,27.16,b17a,0.0
2012-03-29,-69.649,27.172,b17a,0.0
2012-03-30,-69.649,27.07,b17a,0.0
2012-03-31,-69.652,27.143,b17a,0.0
2012-04-01,-69.649,27.097,b17a,0.0
2012-04-02,-69.642,27.129,b17a,0.0
2012-04-03,-69.648,27.095,b17a,0.0
2012-04-04,-69.667,27.102,b17a,0.0
2012-04-05,-69.646,27.114,b17a,0.0
2012-04-06,-69.637,27.08,b17a,0.0
2012-04-07,-69.636,27.078,b17a,0.0
2012-04-08,-69.639,27.061,b17a,0.0
2012-04-09,-69.638,27.103,b17a,0.0
2012-04-10,-69.632,27.028,b17a,0.0
2012-04-11,-69.641,27.083,b17a,0.0
2012-04-12,-69.645,27.109,b17a,0.0
2012-04-13,-69.657,27.126,b17a,0.0
2012-04-14,-69.66,27.137,b17a,0.0
2012-04-15,-69.662,27.151,b17a,0.0
2012-04-16,-69.653,27.097,b17a,0.0
2012-04-17,-69.668,26.72,b17a,0.0
2012-04-18,-69.689,26.342,b17a,0.0
2012-04-19,-69.707,25.992,b17a,0.0
2012-04-20,-69.773,25.378,b17a,0.0
2012-04-21,-69.827,24.887,b17a,0.0
2012-04-22,-69.932,24.199,b17a,0.0
2012-04-23,-69.939,24.124,b17a,0.0
2012-04-24,-70.021,23.183,b17a,0.0
2012-04-25,-70.019,22.78,b17a,0.0
2012-04-26,-69.887,21.531,b17a,0.0
2012-04-27,-69.798,21.477,b17a,0.0
2012-04-28,-69.793,20.673,b17a,0.0
2012-04-29,-69.784,20.197,b17a,0.0
2012-04-30,-69.667,19.377,b17a,0.0
2012-05-01,-69.653,19.186,b17a,0.0
2012-05-02,-69.62,18.898,b17a,0.0
2012-05-03,-69.597,18.7,b17a,0.0
2012-05-04,-69.592,18.418,b17a,0.0
2012-05-05,-69.576,18.406,b17a,0.0
2012-05-06,-69.535,18.194,b17a,0.0
2012-05-07,-69.345,16.179,b17a,0.0
2012-05-08,-69.3,15.966,b17a,0.0
2012-05-09,-69.262,15.907,b17a,0.0
2012-05-10,-69.238,15.362,b17a,0.0
2012-05-11,-69.234,15.127,b17a,0.0
2012-05-12,-69.309,14.194,b17a,0.0
2012-05-13,-69.299,13.758,b17a,0.0
2012-05-14,-69.284,13.417,b17a,0.0
2012-05-15,-69.285,13.234,b17a,0.0
2012-05-16,-69.319,13.197,b17a,0.0
2012-05-17,-69.328,13.166,b17a,0.0
2012-05-18,-69.3,12.879,b17a,0.0
2012-05-19,-69.307,12.862,b17a,0.0
2012-05-20,-69.287,12.627,b17a,0.0
2012-05-21,-69.301,12.622,b17a,0.0
2012-05-22,-69.286,12.383,b17a,0.0
2012-05-23,-69.288,12.248,b17a,0.0
2012-05-24,-69.278,12.177,b17a,0.0
2012-05-25,-69.29,12.055,b17a,0.0
2012-05-26,-69.344,11.795,b17a,0.0
2012-05-27,-69.419,11.615,b17a,0.0
2012-05-28,-69.448,11.462,b17a,0.0
2012-05-29,-69.55,11.118,b17a,0.0
2012-05-30,-69.575,10.754,b17a,0.0
2012-05-31,-69.669,10.588,b17a,0.0
2012-06-01,-69.707,10.026,b17a,0.0
2012-06-02,-69.747,9.787,b17a,0.0
2012-06-03,-69.784,9.342,b17a,0.0
2012-06-04,-69.806,8.892,b17a,0.0
2012-06-05,-69.825,8.517,b17a,0.0
2012-06-06,-69.813,8.178,b17a,0.0
2012-06-07,-69.83,7.894,b17a,0.0
2012-06-08,-69.826,7.735,b17a,0.0
2012-06-09,-69.84,7.399,b17a,0.0
2012-06-10,-69.858,7.263,b17a,0.0
2012-06-11,-69.88,6.945,b17a,0.0
2012-06-12,-69.869,6.724,b17a,0.0
2012-06-13,-69.894,6.538,b17a,0.0
2012-06-14,-69.901,6.143,b17a,0.0
2012-06-15,-69.931,5.66,b17a,0.0
2012-06-16,-69.955,5.205,b17a,0.0
2012-06-17,-69.982,4.693,b17a,0.0
2012-06-18,-69.986,4.2,b17a,0.0
2012-06-19,-69.985,3.816,b17a,0.0
2012-06-20,-70.0,3.456,b17a,0.0
2012-06-21,-69.993,3.104,b17a,0.0
2012-06-22,-69.962,2.886,b17a,0.0
2012-06-23,-69.935,2.603,b17a,0.0
2012-06-24,-69.95,2.426,b17a,0.0
2012-06-25,-69.941,2.218,b17a,0.0
2012-06-26,-69.922,2.015,b17a,0.0
2012-06-27,-69.902,1.878,b17a,0.0
2012-06-28,-69.857,1.487,b17a,0.0
2012-06-29,-69.806,1.253,b17a,0.0
2012-06-30,-69.736,1.001,b17a,0.0
2012-07-01,-69.677,0.618,b17a,0.0
2012-07-02,-69.63,0.198,b17a,0.0
2012-07-03,-69.631,-0.207,b17a,0.0
2012-07-04,-69.547,-1.274,b17a,0.0
2012-07-05,-69.816,-1.531,b17a,0.0
2012-07-06,-69.978,-2.594,b17a,0.0
2012-07-07,-70.029,-3.185,b17a,0.0
2012-07-08,-70.028,-3.73,b17a,0.0
2012-07-09,-70.032,-4.045,b17a,0.0
2012-07-10,-70.028,-4.367,b17a,0.0
2012-07-11,-69.985,-4.417,b17a,0.0
2012-07-12,-69.949,-4.64,b17a,0.0
2012-07-13,-69.921,-4.684,b17a,0.0
2012-07-14,-69.857,-4.896,b17a,0.0
2012-07-15,-69.847,-4.909,b17a,0.0
2012-07-16,-69.827,-4.979,b17a,0.0
2012-07-17,-69.805,-5.141,b17a,0.0
2012-07-18,-69.798,-5.21,b17a,0.0
2012-07-19,-69.816,-5.228,b17a,0.0
2012-07-20,-69.769,-5.348,b17a,0.0
2012-07-21,-69.742,-5.42,b17a,0.0
2012-07-22,-69.715,-5.556,b17a,0.0
2012-07-23,-69.721,-5.606,b17a,0.0
2012-07-24,-69.721,-5.815,b17a,0.0
2012-07-25,-69.759,-5.989,b17a,0.0
2012-07-26,-69.776,-6.201,b17a,0.0
2012-07-27,-69.854,-6.598,b17a,0.0
2012-07-28,-69.899,-6.911,b17a,0.0
2012-07-29,-69.962,-7.184,b17a,0.0
2012-07-30,-69.96,-7.386,b17a,0.0
2012-07-31,-69.954,-7.576,b17a,0.0
2012-08-01,-69.945,-7.746,b17a,0.0
2012-08-02,-69.934,-7.889,b17a,0.0
2012-08-03,-69.921,-7.997,b17a,0.0
2012-08-04,-69.908,-8.064,b17a,0.0
2012-08-05,-69.888,-8.107,b17a,0.0
2012-08-06,-69.957,-8.39,b17a,0.0
2012-08-07,-70.036,-8.558,b17a,0.0
2012-08-08,-70.139,-8.915,b17a,0.0
2012-08-09,-70.244,-9.282,b17a,0.0
2012-08-10,-70.308,-9.665,b17a,0.0
2012-08-11,-70.416,-9.893,b17a,0.0
2012-08-12,-70.486,-10.053,b17a,0.0
2012-08-13,-70.503,-10.1,b17a,0.0
2012-08-14,-70.555,-10.114,b17a,0.0
2012-08-15,-70.616,-10.412,b17a,0.0
2012-08-16,-70.652,-10.532,b17a,0.0
2012-08-17,-70.722,-10.779,b17a,0.0
2012-08-18,-70.771,-10.94,b17a,0.0
2012-08-19,-70.829,-11.108,b17a,0.0
2012-08-20,-70.894,-11.358,b17a,0.0
2012-08-21,-70.967,-11.818,b17a,0.0
2012-08-22,-71.096,-12.213,b17a,0.0
2012-08-23,-71.148,-12.767,b17a,0.0
2012-08-24,-71.173,-13.146,b17a,0.0
2012-08-25,-71.277,-14.057,b17a,0.0
2012-08-26,-71.428,-14.478,b17a,0.0
2012-08-27,-71.408,-14.956,b17a,0.0
2012-08-28,-71.489,-15.284,b17a,0.0
2012-08-29,-71.552,-15.351,b17a,0.0
2012-08-30,-71.626,-15.577,b17a,0.0
2012-08-31,-71.661,-15.728,b17a,0.0
2012-09-01,-71.736,-15.835,b17a,0.0
2012-09-02,-71.795,-16.142,b17a,0.0
2012-09-03,-71.834,-16.283,b17a,0.0
2012-09-04,-71.919,-16.541,b17a,0.0
2012-09-05,-72.021,-16.861,b17a,0.0
2012-09-06,-72.103,-17.196,b17a,0.0
2012-09-07,-72.269,-17.593,b17a,0.0
2012-09-08,-72.38,-17.93,b17a,0.0
2012-09-09,-72.502,-18.4,b17a,0.0
2012-09-10,-72.53,-18.854,b17a,0.0
2012-09-11,-72.636,-19.488,b17a,0.0
2012-09-12,-72.743,-20.127,b17a,0.0
2012-09-13,-72.867,-20.526,b17a,0.0
2012-09-14,-72.975,-20.858,b17a,0.0
2012-09-15,-73.063,-21.112,b17a,0.0
2012-09-16,-73.137,-21.416,b17a,0.0
2012-09-17,-73.184,-21.652,b17a,0.0
2012-09-18,-73.252,-21.934,b17a,0.0
2012-09-19,-73.316,-22.084,b17a,0.0
2012-09-20,-73.39,-22.45,b17a,0.0
2012-09-21,-73.44,-22.788,b17a,0.0
2012-09-22,-73.485,-23.075,b17a,0.0
2012-09-23,-73.532,-23.299,b17a,0.0
2012-09-24,-73.582,-23.602,b17a,0.0
2012-09-25,-73.676,-23.895,b17a,0.0
2012-09-26,-73.753,-24.308,b17a,0.0
2012-09-27,-73.789,-24.655,b17a,0.0
2012-09-28,-73.874,-25.098,b17a,0.0
2012-09-29,-73.937,-25.512,b17a,0.0
2012-09-30,-74.018,-26.06,b17a,0.0
2012-10-01,-74.083,-26.158,b17a,0.0
2012-10-02,-74.148,-26.263,b17a,0.0
2012-10-03,-74.211,-26.368,b17a,0.0
2012-10-04,-74.272,-26.449,b17a,0.0
2012-10-05,-74.328,-26.5,b17a,0.0
2012-10-06,-74.374,-26.536,b17a,0.0
2012-10-07,-74.385,-26.626,b17a,0.0
2012-10-08,-74.454,-26.607,b17a,0.0
2012-10-09,-74.485,-26.833,b17a,0.0
2012-10-10,-74.508,-26.853,b17a,0.0
2012-10-11,-74.535,-27.168,b17a,0.0
2012-10-12,-74.592,-27.232,b17a,0.0
2012-10-13,-74.632,-27.413,b17a,0.0
2012-10-14,-74.647,-27.604,b17a,0.0
2012-10-15,-74.658,-27.885,b17a,0.0
2012-10-16,-74.62,-28.108,b17a,0.0
2012-10-17,-74.618,-28.35,b17a,0.0
2012-10-18,-74.592,-28.546,b17a,0.0
2012-10-19,-74.586,-28.809,b17a,0.0
2012-10-20,-74.541,-28.809,b17a,0.0
2012-10-21,-74.548,-28.959,b17a,0.0
2012-10-22,-74.489,-29.105,b17a,0.0
2012-10-23,-74.458,-29.188,b17a,0.0
2012-10-24,-74.451,-29.263,b17a,0.0
2012-10-25,-74.443,-29.36,b17a,0.0
2012-10-26,-74.425,-29.405,b17a,0.0
2012-10-27,-74.419,-29.445,b17a,0.0
2012-10-28,-74.414,-29.545,b17a,0.0
2012-10-29,-74.406,-29.528,b17a,0.0
2012-10-30,-74.391,-29.467,b17a,0.0
2012-10-31,-74.405,-29.527,b17a,0.0
2012-11-01,-74.41,-29.625,b17a,0.0
2012-11-02,-74.412,-29.744,b17a,0.0
2012-11-03,-74.393,-29.817,b17a,0.0
2012-11-04,-74.447,-29.928,b17a,0.0
2012-11-05,-74.438,-29.961,b17a,0.0
2012-11-06,-74.436,-29.924,b17a,0.0
2012-11-07,-74.444,-30.053,b17a,0.0
2012-11-08,-74.429,-30.077,b17a,0.0
2012-11-09,-74.411,-30.126,b17a,0.0
2012-11-10,-74.405,-30.201,b17a,0.0
2012-11-11,-74.369,-30.244,b17a,0.0
2012-11-12,-74.317,-30.285,b17a,0.0
2012-11-13,-74.319,-30.423,b17a,0.0
2012-11-14,-74.28,-30.475,b17a,0.0
2012-11-15,-74.27,-30.564,b17a,0.0
2012-11-16,-74.248,-30.683,b17a,0.0
2012-11-17,-74.219,-30.726,b17a,0.0
2012-11-18,-74.222,-30.802,b17a,0.0
2012-11-19,-74.191,-30.948,b17a,0.0
2012-11-20,-74.189,-31.133,b17a,0.0
2012-11-21,-74.189,-31.211,b17a,0.0
2012-11-22,-74.172,-31.37,b17a,0.0
2012-11-23,-74.129,-31.473,b17a,0.0
2012-11-24,-74.143,-31.638,b17a,0.0
2012-11-25,-74.124,-31.731,b17a,0.0
2012-11-26,-74.162,-31.83,b17a,0.0
2012-11-27,-74.143,-31.973,b17a,0.0
2012-11-28,-74.189,-32.236,b17a,0.0
2012-11-29,-74.146,-32.409,b17a,0.0
2012-11-30,-74.157,-32.533,b17a,0.0
2012-12-01,-74.15,-32.586,b17a,0.0
2012-12-02,-74.138,-32.685,b17a,0.0
2012-12-03,-74.155,-32.795,b17a,0.0
2012-12-04,-74.147,-32.963,b17a,0.0
2012-12-05,-74.159,-33.057,b17a,0.0
2012-12-06,-74.19,-33.164,b17a,0.0
2012-12-07,-74.212,-33.247,b17a,0.0
2012-12-08,-74.204,-33.454,b17a,0.0
2012-12-09,-74.226,-33.4,b17a,0.0
2012-12-10,-74.232,-33.714,b17a,0.0
2012-12-11,-74.236,-33.839,b17a,0.0
2012-12-12,-74.268,-33.881,b17a,0.0
2012-12-13,-74.3,-33.922,b17a,0.0
2012-12-14,-74.294,-34.085,b17a,0.0
2012-12-15,-74.316,-33.93,b17a,0.0
2012-12-16,-74.358,-34.163,b17a,0.0
2012-12-17,-74.321,-34.36,b17a,0.0
2012-12-18,-74.361,-34.425,b17a,0.0
2012-12-19,-74.389,-34.699,b17a,0.0
2012-12-20,-74.349,-34.999,b17a,0.0
2012-12-21,-74.423,-35.455,b17a,0.0
2012-12-22,-74.44,-36.034,b17a,0.0
2012-12-23,-74.442,-36.254,b17a,0.0
2012-12-24,-74.444,-36.562,b17a,0.0
2012-12-25,-74.405,-36.811,b17a,0.0
2012-12-26,-74.379,-37.05,b17a,0.0
2012-12-27,-74.318,-37.151,b17a,0.0
2012-12-28,-74.302,-37.177,b17a,0.0
2012-12-29,-74.285,-37.251,b17a,0.0
2012-12-30,-74.235,-37.52,b17a,0.0
2012-12-31,-74.186,-37.675,b17a,0.0
2013-01-01,-74.155,-37.951,b17a,0.0
2013-01-02,-74.14,-38.067,b17a,0.0
2013-01-03,-74.128,-38.157,b17a,0.0
2013-01-04,-74.1,-38.137,b17a,0.0
2013-01-05,-74.069,-38.266,b17a,0.0
2013-01-06,-74.029,-38.434,b17a,0.0
2013-01-07,-74.034,-38.302,b17a,0.0
2013-01-08,-74.012,-38.334,b17a,0.0
2013-01-09,-74.001,-38.582,b17a,0.0
2013-01-10,-74.015,-38.388,b17a,0.0
2013-01-11,-73.968,-38.486,b17a,0.0
2013-01-12,-73.953,-38.489,b17a,0.0
2013-01-13,-73.919,-38.627,b17a,0.0
2013-01-14,-73.882,-38.797,b17a,0.0
2013-01-15,-73.837,-38.946,b17a,0.0
2013-01-16,-73.801,-38.936,b17a,0.0
2013-01-17,-73.739,-38.943,b17a,0.0
2013-01-18,-73.683,-39.012,b17a,0.0
2013-01-19,-73.7,-39.014,b17a,0.0
2013-01-20,-73.717,-39.138,b17a,0.0
2013-01-21,-73.716,-39.177,b17a,0.0
2013-01-22,-73.715,-39.299,b17a,0.0
2013-01-23,-73.68,-39.315,b17a,0.0
2013-01-24,-73.65,-39.31,b17a,0.0
2013-01-25,-73.597,-39.177,b17a,0.0
2013-01-26,-73.586,-39.045,b17a,0.0
2013-01-27,-73.587,-38.984,b17a,0.0
2013-01-28,-73.616,-39.019,b17a,0.0
2013-01-29,-73.575,-39.203,b17a,0.0
2013-01-30,-73.567,-39.336,b17a,0.0
2013-01-31,-73.582,-39.418,b17a,0.0
2013-02-01,-73.588,-39.536,b17a,0.0
2013-02-02,-73.602,-39.583,b17a,0.0
2013-02-03,-73.62,-39.612,b17a,0.0
2013-02-04,-73.625,-39.642,b17a,0.0
2013-02-05,-73.584,-39.814,b17a,0.0
2013-02-06,-73.55,-40.142,b17a,0.0
2013-02-07,-73.539,-40.164,b17a,0.0
2013-02-08,-73.525,-40.079,b17a,0.0
2013-02-09,-73.54,-39.911,b17a,0.0
2013-02-10,-73.52,-39.842,b17a,0.0
2013-02-11,-73.531,-39.836,b17a,0.0
2013-02-12,-73.545,-39.833,b17a,0.0
2013-02-13,-73.55,-39.825,b17a,0.0
2013-02-14,-73.573,-39.559,b17a,0.0
2013-02-15,-73.555,-39.518,b17a,0.0
2013-02-16,-73.535,-39.506,b17a,0.0
2013-02-17,-73.538,-39.509,b17a,0.0
2013-02-18,-73.566,-39.271,b17a,0.0
